Concentration,VOC,std_VOC,JSC,std_JSC,ff,std_ff,PCE,std_PCE
0,0.9501945,0.0353194327483705,18.83874275,3.47218138897988,0.52497925,0.075221667766564,9.42665425,2.52982280383144
7,0.925021,0.0644433883601207,20.3871215,3.18260840444988,0.61448175,0.0567221627665648,11.53936175,1.88328341403861
15,0.8936825,0.106841132037245,19.3525715,3.49350124298108,0.55615575,0.0736823714845236,9.7501335,2.86846494299425
29,0.91255475,0.0594776175177128,18.9049285,3.65255661271768,0.503144,0.050241632736208,8.6863395,1.97881175968652
36,0.937286,0.0433057696463954,18.62178575,3.17733805357193,0.53597875,0.0563203257706902,9.27093275,1.27632719408553
43,0.949822,0.0204207990212593,19.53822475,3.34535399721648,0.514481,0.0509678044455517,9.478957,1.39449492771923
50,0.874945225,0.07907849145110511,17.9627464285,2.2848900195186124,0.47726838192569077,0.06211605115771466,7.412922311669952,0.7634365630094949
