Concentration,VOC,std_VOC,JSC,std_JSC,ff,std_ff,PCE,std_PCE
0,0.91671,0.0721269263798202,21.3941663333333,3.10581417893365,0.617863666666667,0.0575707756099684,12.1207126666667,2.31577086167443
7,0.941701,0.0381170763438121,22.1534286666667,2.9495534988039,0.516167333333333,0.0347185013693468,10.8136396666667,2.00722086864459
15,0.92477975,0.0353195718204982,20.324382,3.78518281775539,0.49347775,0.0483540446179703,9.467186,2.94510645480929
29,0.9250555,0.0287006611944743,19.50273575,3.59937714316115,0.45548925,0.0707401283354552,8.4509795,3.07965349995845
36,0.94348675,0.0124305010458147,19.115639,3.36743213129807,0.4658,0.0493830742326424,8.52950025,2.47456851115804
43,0.88732875,0.0748930813154103,19.7075035,3.47858663977862,0.45876025,0.0439270650463166,8.24074625,2.83923797980859
50,0.918623625,0.031435608200931914,15.921447856999999,4.047839621586795,0.41151337188281617,0.09859668460584699,6.226183019532071,2.897975179905493
